Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
33004,0.512082,-1.775538,-9.789387,-8.61,-17.08,-1.4,-100.607391,-148.821869,-196.453552,230,4.6,0.021536,0.0406789999999999,0.0143570000000003,0.501314,-1.7958775,-9.7965655,3
33024,0.550369,-1.811431,-9.416093,-10.78,-19.110001,-0.42,-99.582649,-147.120346,-194.756927,231,4.62,0.0382869999999999,-0.0358929999999999,0.3732939999999995,0.5312255,-1.7934845,-9.60274,3
33044,0.397223,-1.53864,-9.554882,-19.32,-21.42,1.05,-99.565559,-148.716675,-195.040024,232,4.64,-0.153146,0.272791,-0.1387889999999991,0.4737959999999999,-1.6750355,-9.4854875,3
33064,0.318257,-1.414209,-10.033463,-17.43,-15.75,3.64,-100.240837,-148.342697,-195.529953,233,4.66,-0.0789659999999999,0.1244309999999999,-0.4785810000000001,0.3577399999999999,-1.4764244999999998,-9.794172499999998,3
33084,0.177075,-1.80186,-10.102858,-8.82,-6.72,5.81,-101.565201,-144.948959,-196.461533,234,4.68,-0.141182,-0.3876509999999999,-0.0693950000000001,0.2476659999999999,-1.6080345,-10.0681605,3
33104,0.311078,-1.873647,-9.98082,-6.58,-12.04,2.45,-100.886536,-146.642365,-195.504578,235,4.7,0.134003,-0.071787,0.1220379999999998,0.2440764999999999,-1.8377535,-10.041839,3
33124,0.191433,-1.560176,-9.542917,-7.7,-17.85,-1.26,-100.398384,-146.697159,-193.274597,236,4.72,-0.119645,0.313471,0.4379030000000004,0.2512554999999999,-1.7169115,-9.7618685,3
33144,0.162718,-1.428566,-9.090658,-7.77,-20.58,-2.59,-102.471741,-145.865036,-197.318771,237,4.74,-0.0287149999999999,0.13161,0.4522589999999997,0.1770754999999999,-1.494371,-9.3167875,3
33164,0.174682,-1.325671,-8.913583,-7.14,-22.26,-1.75,-102.443481,-145.8591,-196.476791,238,4.76,0.011964,0.1028949999999999,0.1770750000000003,0.1686999999999999,-1.3771185,-9.0021205,3
33184,0.198611,-1.299349,-9.179195,-7.42,-12.04,-1.33,-102.39682,-146.129059,-196.244583,239,4.78,0.023929,0.0263219999999999,-0.2656120000000008,0.1866464999999999,-1.31251,-9.046389,3
33204,0.019143,-1.454888,-9.45438,-3.85,-2.24,-1.05,-102.864838,-145.230667,-194.399963,240,4.8,-0.179468,-0.1555389999999998,-0.2751850000000004,0.1088769999999999,-1.3771185,-9.3167875,3
33224,0.050251,-1.579319,-10.138752,-0.14,-2.45,-1.61,-102.537285,-146.079834,-194.272324,241,4.82,0.0311079999999999,-0.1244309999999999,-0.6843719999999998,0.0346969999999999,-1.5171034999999995,-9.796566,3
33244,0.119645,-1.562569,-10.323006,-1.19,-3.29,-2.17,-103.799644,-146.152679,-196.099197,242,4.84,0.069394,0.0167499999999998,-0.1842539999999992,0.0849479999999999,-1.570944,-10.230879,3
33264,0.035894,-1.505139,-9.837245,-1.12,-4.55,-2.31,-100.841187,-148.232742,-194.945694,243,4.86,-0.0837509999999999,0.05743,0.4857610000000001,0.0777694999999999,-1.5338539999999998,-10.0801255,3
33284,0.102895,-1.392673,-9.614705,0.7,-4.97,-1.96,-103.962761,-145.067886,-196.326355,244,4.88,0.067001,0.1124659999999999,0.2225399999999986,0.0693944999999999,-1.448906,-9.725975,3
33304,0.124431,-1.476424,-9.550097,3.01,-2.31,-1.47,-101.641914,-146.766037,-194.540146,245,4.9,0.021536,-0.0837509999999999,0.0646080000000015,0.1136629999999999,-1.4345485,-9.582401,3
33324,0.136396,-1.48121,-9.597955,2.66,-1.4,-1.82,-101.219696,-146.834717,-194.27478,246,4.92,0.0119649999999999,-0.0047859999999999,-0.0478580000000015,0.1304134999999999,-1.4788169999999998,-9.574026,3
33344,0.081359,-1.59607,-9.73435,2.17,0.84,-2.38,-102.824638,-147.101898,-195.152512,247,4.94,-0.0550369999999999,-0.1148600000000001,-0.1363949999999985,0.1088774999999999,-1.53864,-9.6661525,3
33364,0.081359,-1.572141,-9.798959,3.5,0.42,-1.89,-103.535057,-148.615021,-198.640244,248,4.96,0.0,0.023929,-0.0646090000000008,0.0813589999999999,-1.5841055,-9.7666545,3
33384,0.083752,-1.608034,-9.803744,6.72,-1.33,-0.7,-100.439026,-145.105804,-193.693161,249,4.98,0.0023929999999999,-0.0358929999999999,-0.004785,0.0825554999999999,-1.5900875,-9.8013515,3
33404,0.177075,-1.593677,-9.557275,7.28,-3.43,0.98,-101.851692,-145.411285,-194.999512,250,5.0,0.093323,0.0143569999999999,0.2464689999999993,0.1304134999999999,-1.6008554999999998,-9.6805095,3
33424,0.145967,-1.655892,-9.207911,5.46,-5.18,0.35,-100.830872,-147.190216,-196.162811,251,5.02,-0.0311079999999999,-0.0622149999999999,0.3493640000000013,0.1615209999999999,-1.6247845,-9.382593,3
33444,0.076573,-1.615213,-9.198339,4.27,-7.28,-0.42,-102.199409,-145.88649,-195.361801,252,5.04,-0.069394,0.0406789999999999,0.0095719999999985,0.1112699999999999,-1.6355524999999995,-9.203125,3
33464,0.145967,-1.581712,-9.609919,-0.98,-4.34,-1.68,-102.632362,-147.140213,-195.581131,253,5.06,0.069394,0.033501,-0.4115799999999989,0.1112699999999999,-1.5984625,-9.404129,3
33484,0.313471,-1.734858,-9.629062,-6.65,-1.4,-2.31,-102.795059,-145.775543,-194.637207,254,5.08,0.167504,-0.153146,-0.0191429999999996,0.2297189999999999,-1.6582849999999998,-9.6194905,3
