Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
36620,0.41158,-2.416837,-9.729565,3.71,-0.14,-5.67,-100.375694,-147.251953,-194.915131,411,8.22,-0.031108,-0.65805,-0.0191439999999989,0.427134,-2.087812,-9.719993,1
36640,0.251255,-5.630513,-11.119843,22.68,33.810001,-12.32,-97.103378,-149.904282,-192.883881,412,8.24,-0.160325,-3.2136759999999995,-1.3902780000000003,0.3314175,-4.023675,-10.424703999999998,1
36660,1.710929,-4.003335,-13.290212,50.68,84.980003,3.22,-99.351486,-150.350311,-195.61142,413,8.26,1.459674,1.6271779999999998,-2.170369000000001,0.981092,-4.816924,-12.2050275,1
36680,1.878433,-1.574534,-13.302176,53.27,118.230003,26.950001,-97.275139,-152.300919,-196.111282,414,8.28,0.1675040000000001,2.428801,-0.0119639999999989,1.794681,-2.7889345,-13.296194,1
36700,3.661149,-2.957634,-11.294526,12.6,121.239998,14.07,-94.480232,-153.576065,-196.356049,415,8.3,1.782716,-1.3831,2.00765,2.769791,-2.266084,-12.298351,1
36720,4.986821,-4.728386,-11.856859,-38.220001,145.880005,-61.529999,-88.464706,-152.994415,-194.891388,416,8.32,1.325672,-1.7707520000000003,-0.5623330000000006,4.323985,-3.843010000000001,-11.5756925,1
36740,4.812138,-3.314178,-12.660876,-100.870003,170.800003,-125.580002,-86.629364,-151.996948,-195.988541,417,8.34,-0.1746829999999999,1.4142080000000004,-0.804017,4.8994795,-4.021282,-12.2588675,1
36760,4.766673,-3.632434,-12.165545,-92.330002,177.660004,-131.740005,-76.489288,-150.802505,-195.143799,418,8.36,-0.045465,-0.3182559999999999,0.4953310000000002,4.7894055,-3.473306,-12.4132105,1
36780,5.61137,-2.412051,-11.797037,-73.43,208.740005,-122.290001,-71.592163,-147.142349,-195.789459,419,8.38,0.844697,1.220383,0.3685080000000003,5.1890215,-3.0222425,-11.981291,1
36800,6.147381,-0.055037,-10.555118,-60.34,213.430008,-100.590004,-65.412605,-146.124161,-199.435379,420,8.4,0.5360110000000002,2.357014,1.241918999999999,5.8793755,-1.233544,-11.1760775,1
36820,7.89899,0.019143,-9.746315,-39.34,168.419998,-69.93,-56.167442,-143.482864,-200.991699,421,8.42,1.7516090000000002,0.07418,0.808803000000001,7.0231855,-0.017947,-10.1507165,1
36840,7.267262,-0.268006,-10.258397,-68.599998,116.970001,-92.68,-54.128632,-140.440613,-205.232391,422,8.44,-0.6317280000000007,-0.287149,-0.5120820000000013,7.583126,-0.1244315,-10.002356,1
36860,6.52546,1.531461,-10.418722,-75.669998,138.110001,-100.800003,-49.750553,-139.372437,-208.296646,423,8.46,-0.7418019999999999,1.799467,-0.1603250000000002,6.896361,0.6317275,-10.3385595,1
36879,6.982506,2.170368,-9.475916,-79.449997,169.259995,-60.900002,-49.999664,-135.105881,-209.501251,424,8.48,0.457046,0.6389069999999999,0.9428060000000008,6.753983,1.8509145,-9.947319,1
36899,7.401265,2.680057,-8.025814,-72.940002,166.529999,-32.060001,-44.447418,-133.144073,-209.891632,425,8.5,0.4187590000000005,0.5096890000000003,1.4501019999999991,7.1918855,2.4252125,-8.750865000000001,1
36919,7.843953,5.195004,-7.231368,-83.019997,155.889999,-26.389999,-43.004253,-129.990891,-213.40773,426,8.52,0.4426879999999995,2.514947,0.7944460000000007,7.622609000000001,3.9375305,-7.628591,1
36939,7.28162,4.982035,-6.637927,-108.290001,160.300003,-38.57,-40.473446,-127.56221,-217.620285,427,8.54,-0.5623329999999997,-0.2129690000000001,0.5934409999999994,7.5627865,5.0885195,-6.9346475000000005,1
36959,6.611605,3.965049,-5.991842,-104.860001,153.930008,-24.780001,-34.622791,-127.496071,-217.227203,428,8.56,-0.6700150000000002,-1.0169859999999995,0.6460850000000002,6.9466125000000005,4.473542,-6.3148845,1
36979,6.427351,4.194768,-5.15911,-75.669998,136.919998,2.45,-32.183567,-122.927162,-221.059769,429,8.58,-0.1842540000000001,0.2297189999999997,0.832732,6.519477999999999,4.0799085,-5.575476,1
