Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
38418,0.842304,-0.861447,-9.724778,-13.79,3.29,-41.580002,-98.669189,-143.842331,-195.583832,501,10.02,0.313471,0.3062920000000001,-0.7035150000000012,0.6855685,-1.0145930000000003,-9.3730205,2
38438,0.52644,-0.906912,-9.456773,-10.85,0.14,-45.220001,-97.596024,-140.810455,-192.810593,502,10.04,-0.315864,-0.045465,0.2680050000000005,0.684372,-0.8841795000000005,-9.5907755,2
38458,0.830339,-1.184489,-9.329948,-3.5,0.56,-44.52,-98.992043,-142.992157,-195.571136,503,10.06,0.303899,-0.2775769999999998,0.1268250000000002,0.6783895,-1.0457005000000004,-9.3933605,2
38478,0.906912,-1.359172,-9.4137,1.47,0.42,-53.760002,-99.90921,-140.710617,-195.160568,504,10.08,0.076573,-0.1746830000000001,-0.0837520000000004,0.8686255,-1.2718305000000003,-9.371824,2
38498,0.801624,-0.782481,-9.758279,0.14,-2.38,-48.369999,-98.821136,-141.155243,-194.685928,505,10.1,-0.105288,0.5766910000000001,-0.3445789999999995,0.854268,-1.0708265000000006,-9.5859895,2
38518,0.392437,-1.320885,-9.973641,-1.19,-3.64,-41.790001,-95.938492,-144.011841,-193.108826,506,10.12,-0.409187,-0.5384040000000001,-0.2153620000000007,0.5970305,-1.0516830000000006,-9.86596,2
38538,0.875804,-0.971521,-9.973641,-2.24,-6.37,-33.459999,-99.051971,-142.165421,-193.882141,507,10.14,0.483367,0.3493640000000001,0.0,0.6341205000000001,-1.1462030000000003,-9.973641,2
38558,0.727444,-1.155775,-9.564454,-1.68,-4.62,-28.42,-98.670395,-140.642731,-194.035339,508,10.16,-0.14836,-0.184254,0.4091870000000011,0.8016240000000001,-1.0636480000000006,-9.7690475,2
38578,0.744194,-1.244312,-9.215089,2.24,-5.74,-43.540001,-97.788719,-141.052032,-193.553055,509,10.18,0.01675,-0.088537,0.3493649999999988,0.735819,-1.2000435000000005,-9.3897715,2
38598,0.41158,-1.402244,-9.605133,1.96,-4.27,-51.240002,-97.009911,-145.443405,-195.037643,510,10.2,-0.332614,-0.1579319999999999,-0.3900439999999996,0.577887,-1.3232780000000006,-9.410111,2
38618,0.081359,-1.177311,-9.952105,6.51,-7.98,-33.599998,-94.465454,-144.25322,-192.320358,511,10.22,-0.330221,0.224933,-0.3469719999999991,0.2464695,-1.289777500000001,-9.778619,2
38638,0.844697,-1.957399,-10.40915,6.37,-1.47,-11.27,-95.529205,-147.283081,-194.812927,512,10.24,0.7633380000000001,-0.7800879999999999,-0.4570450000000008,0.4630280000000001,-1.5673550000000005,-10.1806275,2
38658,0.760945,-2.584341,-11.019341,3.08,2.45,-0.14,-95.983841,-142.421478,-193.667709,513,10.26,-0.083752,-0.6269420000000003,-0.6101910000000004,0.8028210000000001,-2.2708700000000004,-10.7142455,2
38678,0.820767,-1.89279,-10.44983,-2.24,13.23,5.46,-96.853569,-143.889359,-195.744522,514,10.28,0.059822,0.6915510000000002,0.5695110000000003,0.7908560000000001,-2.238565500000001,-10.7345855,2
38698,1.715715,-0.873411,-11.452458,-0.91,19.110001,22.75,-98.025131,-142.622955,-195.231796,515,10.3,0.8949480000000001,1.0193789999999998,-1.0026279999999996,1.2682410000000002,-1.3831005000000007,-10.951144,2
38717,2.629806,-2.742273,-13.496001,7.84,32.900002,34.23,-96.179611,-145.58374,-194.927887,516,10.32,0.9140909999999998,-1.868862,-2.043543,2.1727605,-1.8078420000000008,-12.4742295,2
38737,3.572612,-1.622392,-13.369178,15.89,52.709999,39.759998,-95.276459,-143.348251,-194.537674,517,10.34,0.942806,1.119881,0.1268229999999999,3.101209,-2.182332500000001,-13.4325895,2
38757,3.795152,0.052644,-11.794644,23.59,142.729996,22.26,-93.326866,-145.526566,-193.815384,518,10.36,0.2225399999999999,1.675036,1.574534,3.683882,-0.784874000000001,-12.581911,2
38777,5.953555,0.516868,-12.840344,-69.160004,200.970001,-13.86,-89.240875,-145.962234,-194.060181,519,10.38,2.158403,0.4642239999999999,-1.0457,4.8743535,0.2847559999999991,-12.317494,2
38797,5.329006,-2.919348,-13.785543,-113.400002,213.5,-41.860001,-83.033524,-145.698776,-194.195236,520,10.4,-0.624549,-3.436216,-0.9451990000000006,5.6412805,-1.2012400000000008,-13.3129435,2
38817,5.192611,-3.852582,-12.546017,-70.139999,219.029999,-40.880001,-78.748238,-139.290802,-195.330994,521,10.42,-0.1363949999999993,-0.933234,1.2395259999999997,5.2608085,-3.385965000000001,-13.165780000000002,2
38837,5.326613,-1.49796,-10.650834,16.030001,196.490005,-5.46,-68.140144,-138.994751,-196.330887,522,10.44,0.1340019999999997,2.354622,1.8951830000000007,5.259612000000001,-2.675271000000001,-11.5984255,2
38857,6.089951,0.416366,-9.782208,42.77,179.759995,22.68,-62.990387,-135.919739,-197.92308,523,10.46,0.7633380000000001,1.914326,0.868625999999999,5.7082820000000005,-0.5407970000000009,-10.216521,2
38877,7.867882,0.224933,-9.13373,-2.8,172.970001,12.46,-59.531021,-142.93045,-202.693665,524,10.48,1.7779309999999997,-0.191433,0.6484780000000008,6.9789165,0.3206494999999991,-9.457969,2
