Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
32984,0.490546,-1.816217,-9.803744,-4.97,-10.5,-0.49,-100.545273,-147.768448,-196.127045,229,4.58,0.169896,-0.1555389999999998,-0.2392900000000004,0.4055979999999999,-1.7384475,-9.684099,4
33004,0.512082,-1.775538,-9.789387,-8.61,-17.08,-1.4,-100.607391,-148.821869,-196.453552,230,4.6,0.021536,0.0406789999999999,0.0143570000000003,0.501314,-1.7958775,-9.7965655,4
33024,0.550369,-1.811431,-9.416093,-10.78,-19.110001,-0.42,-99.582649,-147.120346,-194.756927,231,4.62,0.0382869999999999,-0.0358929999999999,0.3732939999999995,0.5312255,-1.7934845,-9.60274,4
33044,0.397223,-1.53864,-9.554882,-19.32,-21.42,1.05,-99.565559,-148.716675,-195.040024,232,4.64,-0.153146,0.272791,-0.1387889999999991,0.4737959999999999,-1.6750355,-9.4854875,4
33064,0.318257,-1.414209,-10.033463,-17.43,-15.75,3.64,-100.240837,-148.342697,-195.529953,233,4.66,-0.0789659999999999,0.1244309999999999,-0.4785810000000001,0.3577399999999999,-1.4764244999999998,-9.794172499999998,4
33084,0.177075,-1.80186,-10.102858,-8.82,-6.72,5.81,-101.565201,-144.948959,-196.461533,234,4.68,-0.141182,-0.3876509999999999,-0.0693950000000001,0.2476659999999999,-1.6080345,-10.0681605,4
33104,0.311078,-1.873647,-9.98082,-6.58,-12.04,2.45,-100.886536,-146.642365,-195.504578,235,4.7,0.134003,-0.071787,0.1220379999999998,0.2440764999999999,-1.8377535,-10.041839,4
33124,0.191433,-1.560176,-9.542917,-7.7,-17.85,-1.26,-100.398384,-146.697159,-193.274597,236,4.72,-0.119645,0.313471,0.4379030000000004,0.2512554999999999,-1.7169115,-9.7618685,4
33144,0.162718,-1.428566,-9.090658,-7.77,-20.58,-2.59,-102.471741,-145.865036,-197.318771,237,4.74,-0.0287149999999999,0.13161,0.4522589999999997,0.1770754999999999,-1.494371,-9.3167875,4
33164,0.174682,-1.325671,-8.913583,-7.14,-22.26,-1.75,-102.443481,-145.8591,-196.476791,238,4.76,0.011964,0.1028949999999999,0.1770750000000003,0.1686999999999999,-1.3771185,-9.0021205,4
33184,0.198611,-1.299349,-9.179195,-7.42,-12.04,-1.33,-102.39682,-146.129059,-196.244583,239,4.78,0.023929,0.0263219999999999,-0.2656120000000008,0.1866464999999999,-1.31251,-9.046389,4
